
111111111,1708389039.2826183,Sleep
2306096281,1708862834.111608,Sleep
1828072741,1708456883.560661,Awake
2637271926,1708490078.3732677,Awake
2097749210,1708420751.1410985,Awake
75479417,1708562651.9952118,Awake
2998125355,1708864710.4016113,Awake
