1828072741,WORK,1708507681.4339128,eat
1828072741,STOP,1708511161.5474188,eat
1828072741,WORK,1708511174.5967472,ff14
1828072741,STOP,1708514928.2248838,ff14
1828072741,WORK,1708514982.7902591,p
